fea_ind,fea_name,group,CHR,MAPINFO,gene_set,Lasso,ENet,SGLasso,SGLasso_rank,Pclogit,CDReg,CDReg_rank,diff_loc
31580,cg26661738,3356.0,16,57050272.0,NLRC5,0.0,0.0,0.0,3382,0.0,0.0,8014,156
31581,cg16362955,3356.0,16,57050428.0,NLRC5,0.0,0.0,0.0,3382,0.0,0.0,8014,24801
31583,cg27462748,3356.0,16,57077322.0,NLRC5,0.0,0.0,0.0,3382,0.0,0.0,8014,1861
31584,cg18398267,3356.0,16,57079183.0,NLRC5,0.0,0.0,0.0,3382,0.0,0.0,8014,4048
31585,cg23314414,3356.0,16,57083231.0,NLRC5,0.0,0.0,0.0,3382,0.0,0.0,8014,9282
31586,cg07990412,3356.0,16,57092513.0,NLRC5,0.0,0.0,0.0,3382,0.0,0.0,8014,61
31587,cg19840565,3356.0,16,57092574.0,NLRC5,0.0,0.0,0.0,3382,0.0,0.0,8014,3911
31588,cg18258710,3356.0,16,57096485.0,NLRC5,0.0,0.0,0.0,3382,0.0,0.0,8014,29189
31589,cg02670686,3357.0,16,57125674.0,CPNE2,0.0,0.0,0.0,3382,0.0,0.0,8014,162
31591,cg00664454,3357.0,16,57149847.0,CPNE2,0.0,0.0,0.0,3382,0.0,0.0,8014,7795
31592,cg14108224,3357.0,16,57157642.0,CPNE2,0.0,0.0,0.0,3382,0.0,0.0,8014,5032
31594,cg22916917,3357.0,16,57167903.0,CPNE2,0.0,0.0,0.0,3382,0.0,0.0,8014,12272
31595,cg09317371,3357.0,16,57180175.0,CPNE2,0.0,0.0,0.0,3382,0.0,0.0,8014,1493
31596,cg06496222,3357.0,16,57181668.0,CPNE2,0.0,0.0,0.0,3382,0.0,0.0,8014,117469
31597,cg11277783,3358.0,16,57299137.0,PLLP,0.0,0.0,0.0,3382,0.0,0.0,8014,1771
31598,cg23250889,3358.0,16,57300908.0,PLLP,0.0,0.0,0.0,3382,0.0,0.0,8014,9891
31599,cg23246961,3358.0,16,57310799.0,PLLP,0.0,0.0,0.0,3382,0.0,0.0,8014,3118
31600,cg00214353,3358.0,16,57313917.0,PLLP,0.0,0.0,0.0,3382,0.0,0.0,8014,2642
31601,cg16148390,3358.0,16,57316559.0,PLLP,0.0,0.0,0.0,3382,0.0,0.0,8014,2331
31602,cg26879945,3358.0,16,57318890.0,PLLP,0.0,0.0,0.0,3382,0.0,0.0,8014,87367
31603,cg26644853,3359.0,16,57406257.0,CX3CL1,0.0,0.0,0.0,3382,0.0,0.0,8014,36
31604,cg20816757,3359.0,16,57406293.0,CX3CL1,0.0,0.0,0.0,3382,0.0,0.0,8014,47
31605,cg11823443,3359.0,16,57406340.0,CX3CL1,0.0,0.0,0.0,3382,0.0,0.0,8014,13
31606,cg20427865,3359.0,16,57406353.0,CX3CL1,0.0,0.0,0.0,3382,0.0,0.0,8014,42
31607,cg22549797,3359.0,16,57406395.0,CX3CL1,0.0,0.0,0.0,3382,0.0,0.0,8014,116
31608,cg04452432,3359.0,16,57406511.0,CX3CL1,0.0,0.0,0.0,3382,0.0,0.0,8014,444
31609,cg15195412,3359.0,16,57406955.0,CX3CL1,0.0,0.0,0.0,3382,0.0,0.0,8014,246225
31610,cg05973881,3360.0,16,57653180.0,ADGRG1,0.0,0.0,0.0,3382,0.0,0.0,8014,8119
31612,cg01349792,3360.0,16,57661517.0,ADGRG1,0.0,0.0,0.0,3382,0.0,0.0,8014,562
31613,cg13493207,3360.0,16,57662079.0,ADGRG1,0.0,0.0,0.0,3382,0.0,0.0,8014,20
31614,cg12226041,3360.0,16,57662099.0,ADGRG1,0.0,0.0,0.0,3382,0.0,0.0,8014,66
31615,cg24099727,3360.0,16,57662165.0,ADGRG1,0.0,0.0,0.0,3382,0.0,0.0,8014,79
31616,cg14678981,3360.0,16,57662244.0,ADGRG1,0.0,0.0,0.0,3382,0.0,0.0,8014,4349
31617,cg03261737,3360.0,16,57666593.0,ADGRG1,0.0,0.0,0.0,3382,0.0,0.0,8014,4560
31618,cg11754880,3360.0,16,57671153.0,ADGRG1,0.0,0.0,0.0,3382,0.0,0.0,8014,1914
31619,cg16939977,3360.0,16,57673067.0,ADGRG1,0.0,0.0,0.0,3382,0.0,0.0,8014,126
31620,cg10696060,3360.0,16,57673193.0,ADGRG1,0.0,0.0,0.0,3382,0.0,0.0,8014,710
31622,cg16417703,3360.0,16,57677240.0,ADGRG1,0.0,0.0,0.0,3382,0.0,0.0,8014,10744
31623,cg02435350,3360.0,16,57687984.0,ADGRG1,0.0,0.0,0.0,3382,0.0,0.0,8014,7740
31624,cg03753329,3360.0,16,57695724.0,ADGRG1,0.0,0.0,0.0,3382,0.0,0.0,8014,6209
31625,cg24979119,3361.0,16,57701933.0,ADGRG3,0.0,0.0,0.0,3382,0.0,0.0,8014,122
31626,cg19669457,3361.0,16,57702055.0,ADGRG3,0.0,0.0,0.0,3382,0.0,0.0,8014,1345
31627,cg00858060,3361.0,16,57703400.0,ADGRG3,0.0,0.0,0.0,3382,0.0,0.0,8014,10242
31628,cg23698652,3361.0,16,57713642.0,ADGRG3,0.0,0.0,0.0,3382,0.0,0.0,8014,13
31629,cg10555171,3361.0,16,57713655.0,ADGRG3,0.0,0.0,0.0,3382,0.0,0.0,8014,580
31630,cg13697988,3361.0,16,57714235.0,ADGRG3,0.0,0.0,0.0,3382,0.0,0.0,8014,2050
31631,cg04287233,3361.0,16,57716285.0,ADGRG3,0.0,0.0,0.0,3382,0.0,0.0,8014,52007
31632,cg16704389,3362.0,16,57768292.0,KATNB1,0.0,0.0,0.0,3382,0.0,0.0,8014,561
31633,cg27180286,3362.0,16,57768853.0,KATNB1,0.0,0.0,0.0,3382,0.0,0.0,8014,239
31634,cg05404586,3362.0,16,57769092.0,KATNB1,0.0,0.0,0.0,3382,0.0,0.0,8014,446
31635,cg02164462,3362.0,16,57769538.0,KATNB1,0.0,0.0,0.0,3382,0.0,0.0,8014,852
31636,cg00816177,3362.0,16,57770390.0,KATNB1,0.0,0.0,0.0,3382,0.0,0.0,8014,93
31637,cg03992022,3362.0,16,57770483.0,KATNB1,0.0,0.0,0.0,3382,0.0,0.0,8014,137
31638,cg15153383,3362.0,16,57770620.0,KATNB1,0.0,0.0,0.0,3382,0.0,0.0,8014,34270
31639,cg16128337,3363.0,16,57804890.0,KIFC3,0.0,0.0,0.0,3382,0.0,0.0,8014,4117
31640,cg24279308,3363.0,16,57809007.0,KIFC3,0.0,0.0,0.0,3382,0.0,0.0,8014,103
31641,cg03585950,3363.0,16,57809110.0,KIFC3,0.0,0.0,0.0,3382,0.0,0.0,8014,8916
31642,cg07954689,3363.0,16,57818026.0,KIFC3,0.0,0.0,0.0,3382,0.0,0.0,8014,14172
31643,cg27312338,3363.0,16,57832198.0,KIFC3,0.0,0.0,0.0,3382,0.0,0.0,8014,1381
31644,cg26819611,3363.0,16,57833579.0,KIFC3,0.0,0.0,0.0,3382,0.0,0.0,8014,225050
31645,cg00885460,3364.0,16,58058629.0,MMP15,0.0,0.0,0.0,3382,0.0,0.0,8014,13
31646,cg27208052,3364.0,16,58058642.0,MMP15,0.0,0.0,0.0,3382,0.0,0.0,8014,2831
31647,cg20722590,3364.0,16,58061473.0,MMP15,0.0,0.0,0.0,3382,0.0,0.0,8014,2031
31648,cg12895538,3364.0,16,58063504.0,MMP15,0.0,0.0,0.0,3382,0.0,0.0,8014,10402
31649,cg03986620,3364.0,16,58073906.0,MMP15,0.0,0.0,0.0,3382,0.0,0.0,8014,422198
31660,cg11640773,3365.0,16,58535416.0,NDRG4,0.0,0.0,0.0,3382,0.0,0.0,8014,2
31661,cg27102864,3365.0,16,58535418.0,NDRG4,0.0,0.0,0.0,3382,0.0,0.0,8014,5347
31665,cg08263750,3366.0,16,62002686.0,CDH8,0.0,0.0,0.0,3382,0.0,0.0,8014,54493
31666,cg08269733,3366.0,16,62057179.0,CDH8,0.0,0.0,0.0,3382,0.0,0.0,8014,11268
31667,cg02858606,3366.0,16,62068447.0,CDH8,0.0,0.0,0.0,3382,0.0,0.0,8014,226
31668,cg03671700,3366.0,16,62068673.0,CDH8,0.0,0.0,0.0,3382,0.0,0.0,8014,644
31669,cg00950846,3366.0,16,62069317.0,CDH8,0.0,0.0,0.0,3382,0.0,0.0,8014,688
31670,cg09515947,3366.0,16,62070005.0,CDH8,0.0,0.0,0.0,3382,0.0,0.0,8014,2947396
31675,cg26624576,3367.0,16,65156605.0,CDH11,0.0,0.0,0.0,3382,0.0,0.0,8014,1243784
31677,cg02078525,3368.0,16,66400395.0,CDH5,0.0,0.0,0.0,3382,0.0,0.0,8014,9
31678,cg00401972,3368.0,16,66400404.0,CDH5,0.0,0.0,0.0,3382,0.0,0.0,8014,7
31679,cg00044665,3368.0,16,66400411.0,CDH5,0.0,0.0,0.0,3382,0.0,0.0,8014,154
31680,cg20292467,3368.0,16,66400565.0,CDH5,0.0,0.0,0.0,3382,0.0,0.0,8014,4
31681,cg16471830,3368.0,16,66400569.0,CDH5,0.0,0.0,0.0,3382,0.0,0.0,8014,1798
31682,cg02223351,3368.0,16,66402367.0,CDH5,0.0,0.0,0.0,3382,0.0,0.0,8014,8700
31683,cg17976620,3368.0,16,66411067.0,CDH5,0.0,0.0,0.0,3382,0.0,0.0,8014,131512
31684,cg07360573,3369.0,16,66542579.0,TK2,0.0,0.0,0.0,3382,0.0,0.0,8014,8530
31692,cg06254604,3369.0,16,66573734.0,TK2,0.0,0.0,0.0,3382,0.0,0.0,8014,8858
31693,cg07512993,3369.0,16,66582592.0,TK2,0.0,0.0,0.0,3382,0.0,0.0,8014,452
31694,cg12912323,3369.0,16,66583044.0,TK2,0.0,0.0,0.0,3382,0.0,0.0,8014,34
31695,cg03448915,3369.0,16,66583078.0,TK2,0.0,0.0,0.0,3382,0.0,0.0,8014,1150
31698,cg27269828,3369.0,16,66584497.0,TK2,0.0,0.0,0.0,3382,0.0,0.0,8014,28599
31701,cg05546863,3370.0,16,66613220.0,CMTM2,0.0,0.0,0.0,3382,0.0,0.0,8014,46
31702,cg16626067,3370.0,16,66613266.0,CMTM2,0.0,0.0,0.0,3382,0.0,0.0,8014,7
31703,cg09854734,3370.0,16,66613273.0,CMTM2,0.0,0.0,0.0,3382,0.0,0.0,8014,5
31705,cg00049664,3370.0,16,66613334.0,CMTM2,0.0,0.0,0.0,3382,0.0,0.0,8014,6543
31706,cg03806483,3370.0,16,66619877.0,CMTM2,0.0,0.0,0.0,3382,0.0,0.0,8014,879
31707,cg11420606,3370.0,16,66620756.0,CMTM2,0.0,0.0,0.0,3382,0.0,0.0,8014,1212
31708,cg21090750,3370.0,16,66621968.0,CMTM2,0.0,0.0,0.0,3382,0.0,0.0,8014,256113
31714,cg05703096,3371.0,16,66887291.0,CA7,0.0,0.0,0.0,3382,0.0,0.0,8014,81
31716,cg17664772,3371.0,16,66887393.0,CA7,0.0,0.0,0.0,3382,0.0,0.0,8014,27
31717,cg19275175,3371.0,16,66887420.0,CA7,0.0,0.0,0.0,3382,0.0,0.0,8014,295583
31718,cg06889547,3372.0,16,67183003.0,B3GNT9,0.0,0.0,0.0,3382,0.0,0.0,8014,722
31719,cg05333146,3372.0,16,67183725.0,B3GNT9,0.0,0.0,0.0,3382,0.0,0.0,8014,1334
31720,cg20984188,3372.0,16,67185059.0,B3GNT9,0.0,0.0,0.0,3382,0.0,0.0,8014,123
31721,cg02771381,3372.0,16,67185182.0,B3GNT9,0.0,0.0,0.0,3382,0.0,0.0,8014,12
31722,cg02724047,3372.0,16,67185194.0,B3GNT9,0.0,0.0,0.0,3382,0.0,0.0,8014,3420
31723,cg04240553,3373.0,16,67188614.0,TRADD,0.0,0.0,0.0,3382,0.0,0.0,8014,1015
31724,cg01961069,3373.0,16,67189629.0,TRADD,0.0,0.0,0.0,3382,0.0,0.0,8014,175
31725,cg05976840,3373.0,16,67189804.0,TRADD,0.0,0.0,0.0,3382,0.0,0.0,8014,144
31726,cg03213259,3373.0,16,67189948.0,TRADD,0.0,0.0,0.0,3382,0.0,0.0,8014,293
31727,cg01151995,3373.0,16,67190241.0,TRADD,0.0,0.0,0.0,3382,0.0,0.0,8014,224
31728,cg11219611,3373.0,16,67190465.0,TRADD,0.0,0.0,0.0,3382,0.0,0.0,8014,74
31729,cg01629940,3373.0,16,67190539.0,TRADD,0.0,0.0,0.0,3382,0.0,0.0,8014,8796
31730,cg18743658,3374.0,16,67199335.0,HSF4,0.0,0.0,0.0,3382,0.0,0.0,8014,128
31731,cg04845649,3374.0,16,67199463.0,HSF4,0.0,0.0,0.0,3382,0.0,0.0,8014,640
31732,cg09281935,3374.0,16,67200103.0,HSF4,0.0,0.0,0.0,3382,0.0,0.0,8014,389
31733,cg07188665,3374.0,16,67200492.0,HSF4,0.0,0.0,0.0,3382,0.0,0.0,8014,2914
31734,cg03845837,3374.0,16,67203406.0,HSF4,0.0,0.0,0.0,3382,0.0,0.0,8014,221437
31743,cg04925864,3376.0,16,67562517.0,FAM65A,0.0,0.0,0.0,3382,0.0,0.0,8014,901
31744,cg02225847,3376.0,16,67563418.0,FAM65A,0.0,0.0,0.0,3382,0.0,0.0,8014,658
31745,cg03784054,3376.0,16,67564076.0,FAM65A,0.0,0.0,0.0,3382,0.0,0.0,8014,469
31746,cg04185041,3376.0,16,67564545.0,FAM65A,0.0,0.0,0.0,3382,0.0,0.0,8014,720
31747,cg02504956,3376.0,16,67565265.0,FAM65A,0.0,0.0,0.0,3382,0.0,0.0,8014,4591
31748,cg17891558,3376.0,16,67569856.0,FAM65A,0.0,0.0,0.0,3382,0.0,0.0,8014,2739
31749,cg03615565,3376.0,16,67572595.0,FAM65A,0.0,0.0,0.0,3382,0.0,0.0,8014,265
31750,cg08310837,3376.0,16,67572860.0,FAM65A,0.0,0.0,0.0,3382,0.0,0.0,8014,2702
31751,cg01930719,3376.0,16,67575562.0,FAM65A,0.0,0.0,0.0,3382,0.0,0.0,8014,1466
31752,cg16218405,3376.0,16,67577028.0,FAM65A,0.0,0.0,0.0,3382,0.0,0.0,8014,692267
31753,cg22190721,3377.0,16,68269295.0,ESRP2,0.0,0.0,0.0,3382,0.0,0.0,8014,188
31754,cg00944421,3377.0,16,68269483.0,ESRP2,0.0,0.0,0.0,3382,0.0,0.0,8014,211
31755,cg04079760,3377.0,16,68269694.0,ESRP2,0.0,0.0,0.0,3382,0.0,0.0,8014,69
31768,cg07688618,3378.0,16,68318252.0,SLC7A6,0.0,0.0,0.0,3382,0.0,0.0,8014,1461
31771,cg11624470,3378.0,16,68321484.0,SLC7A6,0.0,0.0,0.0,3382,0.0,0.0,8014,232
31800,cg06575065,3381.0,16,68676743.0,CDH3,0.0,0.0,0.0,3382,0.0,0.0,8014,1226
31801,cg21507238,3381.0,16,68677969.0,CDH3,0.0,0.0,0.0,3382,0.0,0.0,8014,28
31802,cg05650674,3381.0,16,68677997.0,CDH3,0.0,0.0,0.0,3382,0.0,0.0,8014,13
31803,cg04904099,3381.0,16,68678010.0,CDH3,0.0,0.0,0.0,3382,0.0,0.0,8014,2107
31804,cg25831002,3381.0,16,68680117.0,CDH3,0.0,0.0,0.0,3382,0.0,0.0,8014,133
31805,cg01142596,3381.0,16,68680250.0,CDH3,0.0,0.0,0.0,3382,0.0,0.0,8014,12234
31806,cg01296910,3381.0,16,68692484.0,CDH3,0.0,0.0,0.0,3382,0.0,0.0,8014,31730
31807,cg20104033,3381.0,16,68724214.0,CDH3,0.0,0.0,0.0,3382,0.0,0.0,8014,5509
31808,cg13279705,3381.0,16,68729723.0,CDH3,0.0,0.0,0.0,3382,0.0,0.0,8014,42040
31809,cg20716119,3382.0,16,68771763.0,CDH1,0.0,0.0,0.0,3382,0.0,0.0,8014,462
31810,cg01251360,3382.0,16,68772225.0,CDH1,0.0,0.0,0.0,3382,0.0,0.0,8014,205
31811,cg24765079,3382.0,16,68772430.0,CDH1,0.0,0.0,0.0,3382,0.0,0.0,8014,39
31812,cg09406989,3382.0,16,68772469.0,CDH1,0.0,0.0,0.0,3382,0.0,0.0,8014,2240
31813,cg13702108,3382.0,16,68774709.0,CDH1,0.0,0.0,0.0,3382,0.0,0.0,8014,20140
31814,cg05303053,3382.0,16,68794849.0,CDH1,0.0,0.0,0.0,3382,0.0,0.0,8014,4103
31815,cg25218831,3382.0,16,68798952.0,CDH1,0.0,0.0,0.0,3382,0.0,0.0,8014,5893
31816,cg21468244,3382.0,16,68804845.0,CDH1,0.0,0.0,0.0,3382,0.0,0.0,8014,18845
31817,cg10313337,3382.0,16,68823690.0,CDH1,0.0,0.0,0.0,3382,0.0,0.0,8014,1431
31818,cg26508465,3382.0,16,68825121.0,CDH1,0.0,0.0,0.0,3382,0.0,0.0,8014,1833
31819,cg22913031,3382.0,16,68826954.0,CDH1,0.0,0.0,0.0,3382,0.0,0.0,8014,490
31820,cg04853319,3382.0,16,68827444.0,CDH1,0.0,0.0,0.0,3382,0.0,0.0,8014,5862
31821,cg07762788,3382.0,16,68833306.0,CDH1,0.0,0.0,0.0,3382,0.0,0.0,8014,9026
31822,cg17913602,3382.0,16,68842332.0,CDH1,0.0,0.0,0.0,3382,0.0,0.0,8014,19594
31823,cg08344210,3382.0,16,68861926.0,CDH1,0.0,0.0,0.0,3382,0.0,0.0,8014,529767
31824,cg19960793,3383.0,16,69391693.0,TERF2,0.0,0.0,0.0,3382,0.0,0.0,8014,3824
31825,cg10839107,3383.0,16,69395517.0,TERF2,0.0,0.0,0.0,3382,0.0,0.0,8014,6838
31826,cg12578084,3383.0,16,69402355.0,TERF2,0.0,0.0,0.0,3382,0.0,0.0,8014,15851
31827,cg06469895,3383.0,16,69418206.0,TERF2,0.0,0.0,0.0,3382,0.0,0.0,8014,1928
31828,cg01317217,3383.0,16,69420134.0,TERF2,0.0,0.0,0.0,3382,0.0,0.0,8014,412194
31829,cg09605217,3384.0,16,69832328.0,WWP2,0.0,0.0,0.0,3382,0.0,0.0,8014,16176
31830,cg23876106,3384.0,16,69848504.0,WWP2,0.0,0.0,0.0,3382,0.0,0.0,8014,51433
31831,cg23353113,3384.0,16,69899937.0,WWP2,0.0,0.0,0.0,3382,0.0,0.0,8014,14716
31832,cg26975271,3384.0,16,69914653.0,WWP2,0.0,0.0,0.0,3382,0.0,0.0,8014,7558
31833,cg00446055,3384.0,16,69922211.0,WWP2,0.0,0.0,0.0,3382,0.0,0.0,8014,6610
31834,cg18617819,3384.0,16,69928821.0,WWP2,0.0,0.0,0.0,3382,0.0,0.0,8014,487043
31842,cg23565168,3386.0,16,70586768.0,SF3B3,0.0,0.0,0.0,3382,0.0,0.0,8014,540
31843,cg00864954,3386.0,16,70587308.0,SF3B3,0.0,0.0,0.0,3382,0.0,0.0,8014,10311
31844,cg01701207,3386.0,16,70597619.0,SF3B3,0.0,0.0,0.0,3382,0.0,0.0,8014,276
31845,cg17529210,3386.0,16,70597895.0,SF3B3,0.0,0.0,0.0,3382,0.0,0.0,8014,12539
31846,cg27244120,3386.0,16,70610434.0,SF3B3,0.0,0.0,0.0,3382,0.0,0.0,8014,3291
31855,cg25367333,3388.0,16,70729868.0,VAC14,0.0,0.0,0.0,3382,0.0,0.0,8014,3904
31856,cg08842616,3388.0,16,70733772.0,VAC14,0.0,0.0,0.0,3382,0.0,0.0,8014,387
31857,cg22524429,3388.0,16,70734159.0,VAC14,0.0,0.0,0.0,3382,0.0,0.0,8014,77
31858,cg10563063,3388.0,16,70734236.0,VAC14,0.0,0.0,0.0,3382,0.0,0.0,8014,91
31859,cg07917019,3388.0,16,70734327.0,VAC14,0.0,0.0,0.0,3382,0.0,0.0,8014,976
31860,cg02529145,3388.0,16,70735303.0,VAC14,0.0,0.0,0.0,3382,0.0,0.0,8014,81
31861,cg02643387,3388.0,16,70735384.0,VAC14,0.0,0.0,0.0,3382,0.0,0.0,8014,12455
31862,cg06111946,3388.0,16,70747839.0,VAC14,0.0,0.0,0.0,3382,0.0,0.0,8014,22765
31863,cg00259097,3388.0,16,70770604.0,VAC14,0.0,0.0,0.0,3382,0.0,0.0,8014,9555
31864,cg08259346,3388.0,16,70780159.0,VAC14,0.0,0.0,0.0,3382,0.0,0.0,8014,488
31865,cg20787266,3388.0,16,70780647.0,VAC14,0.0,0.0,0.0,3382,0.0,0.0,8014,35
31866,cg16672308,3388.0,16,70780682.0,VAC14,0.0,0.0,0.0,3382,0.0,0.0,8014,227
31867,cg08825489,3388.0,16,70780909.0,VAC14,0.0,0.0,0.0,3382,0.0,0.0,8014,1518
31868,cg12255309,3388.0,16,70782427.0,VAC14,0.0,0.0,0.0,3382,0.0,0.0,8014,2512
31869,cg13593913,3388.0,16,70784939.0,VAC14,0.0,0.0,0.0,3382,0.0,0.0,8014,112
31870,cg01029939,3388.0,16,70785051.0,VAC14,0.0,0.0,0.0,3382,0.0,0.0,8014,8935
31871,cg01350996,3388.0,16,70793986.0,VAC14,0.0,0.0,0.0,3382,0.0,0.0,8014,26443
31872,cg11454863,3388.0,16,70820429.0,VAC14,0.0,0.0,0.0,3382,0.0,0.0,8014,9275
31873,cg05677511,3388.0,16,70829704.0,VAC14,0.0,0.0,0.0,3382,0.0,0.0,8014,98653
31874,cg15449953,3389.0,16,70928357.0,HYDIN,0.0,0.0,0.0,3382,0.0,0.0,8014,133377
31875,cg04630560,3389.0,16,71061734.0,HYDIN,0.0,0.0,0.0,3382,0.0,0.0,8014,42321
31876,cg20542157,3389.0,16,71104055.0,HYDIN,0.0,0.0,0.0,3382,0.0,0.0,8014,83267
31877,cg05549717,3389.0,16,71187322.0,HYDIN,0.0,0.0,0.0,3382,0.0,0.0,8014,77356
31878,cg02293437,3389.0,16,71264678.0,HYDIN,0.0,0.0,0.0,3382,0.0,0.0,8014,16
31879,cg21259808,3389.0,16,71264694.0,HYDIN,0.0,0.0,0.0,3382,0.0,0.0,8014,46
31880,cg16299565,3389.0,16,71264740.0,HYDIN,0.0,0.0,0.0,3382,0.0,0.0,8014,213
31881,cg11566256,3389.0,16,71264953.0,HYDIN,0.0,0.0,0.0,3382,0.0,0.0,8014,67
31882,cg27261665,3389.0,16,71265020.0,HYDIN,0.0,0.0,0.0,3382,0.0,0.0,8014,394819
31884,cg18468219,3390.0,16,71660049.0,MARVELD3,0.0,0.0,0.0,3382,0.0,0.0,8014,54
31885,cg19973135,3390.0,16,71660103.0,MARVELD3,0.0,0.0,0.0,3382,0.0,0.0,8014,631
31886,cg02026449,3390.0,16,71660734.0,MARVELD3,0.0,0.0,0.0,3382,0.0,0.0,8014,174
31887,cg06952752,3390.0,16,71660908.0,MARVELD3,0.0,0.0,0.0,3382,0.0,0.0,8014,223
31888,cg13154724,3390.0,16,71661131.0,MARVELD3,0.0,0.0,0.0,3382,0.0,0.0,8014,498164
31889,cg09465019,3391.0,16,72159295.0,PMFBP1,0.0,0.0,0.0,3382,0.0,0.0,8014,523
31890,cg24916316,3391.0,16,72159818.0,PMFBP1,0.0,0.0,0.0,3382,0.0,0.0,8014,41874
31891,cg08323303,3391.0,16,72201692.0,PMFBP1,0.0,0.0,0.0,3382,0.0,0.0,8014,4549
31892,cg11780785,3391.0,16,72206241.0,PMFBP1,0.0,0.0,0.0,3382,0.0,0.0,8014,178
31893,cg14618292,3391.0,16,72206419.0,PMFBP1,0.0,0.0,0.0,3382,0.0,0.0,8014,614722
31894,cg08961664,3392.0,16,72821141.0,ZFHX3,0.0,0.0,0.0,3382,0.0,0.0,8014,892
31895,cg01229752,3392.0,16,72822033.0,ZFHX3,0.0,0.0,0.0,3382,0.0,0.0,8014,329
31896,cg19594635,3392.0,16,72822362.0,ZFHX3,0.0,0.0,0.0,3382,0.0,0.0,8014,31152
31898,cg20915517,3392.0,16,72871902.0,ZFHX3,0.0,0.0,0.0,3382,0.0,0.0,8014,2669
31899,cg25038295,3392.0,16,72874571.0,ZFHX3,0.0,0.0,0.0,3382,0.0,0.0,8014,7924
31900,cg05969150,3392.0,16,72882495.0,ZFHX3,0.0,0.0,0.0,3382,0.0,0.0,8014,329
31901,cg27182230,3392.0,16,72882824.0,ZFHX3,0.0,0.0,0.0,3382,0.0,0.0,8014,5624
31902,cg24651536,3392.0,16,72888448.0,ZFHX3,0.0,0.0,0.0,3382,0.0,0.0,8014,21751
31903,cg21815992,3392.0,16,72910199.0,ZFHX3,0.0,0.0,0.0,3382,0.0,0.0,8014,2295
31904,cg08939976,3392.0,16,72912494.0,ZFHX3,0.0,0.0,0.0,3382,0.0,0.0,8014,42756
31905,cg10104480,3392.0,16,72955250.0,ZFHX3,0.0,0.0,0.0,3382,0.0,0.0,8014,6649
31906,cg07434438,3392.0,16,72961899.0,ZFHX3,0.0,0.0,0.0,3382,0.0,0.0,8014,3863
31907,cg08709228,3392.0,16,72965762.0,ZFHX3,0.0,0.0,0.0,3382,0.0,0.0,8014,451
31908,cg15099137,3392.0,16,72966213.0,ZFHX3,0.0,0.0,0.0,3382,0.0,0.0,8014,1413
31909,cg27231624,3392.0,16,72967626.0,ZFHX3,0.0,0.0,0.0,3382,0.0,0.0,8014,1177
31910,cg27623978,3392.0,16,72968803.0,ZFHX3,0.0,0.0,0.0,3382,0.0,0.0,8014,4129
31911,cg17088908,3392.0,16,72972932.0,ZFHX3,0.0,0.0,0.0,3382,0.0,0.0,8014,8667
31913,cg11136145,3392.0,16,72988399.0,ZFHX3,0.0,0.0,0.0,3382,0.0,0.0,8014,4181
31914,cg08080174,3392.0,16,72992580.0,ZFHX3,0.0,0.0,0.0,3382,0.0,0.0,8014,25402
31915,cg02284258,3392.0,16,73017982.0,ZFHX3,0.0,0.0,0.0,3382,0.0,0.0,8014,6220
31916,cg15938946,3392.0,16,73024202.0,ZFHX3,0.0,0.0,0.0,3382,0.0,0.0,8014,5086
31917,cg03901393,3392.0,16,73029288.0,ZFHX3,0.0,0.0,0.0,3382,0.0,0.0,8014,1930
31918,cg10932166,3392.0,16,73031218.0,ZFHX3,0.0,0.0,0.0,3382,0.0,0.0,8014,49691
31919,cg10483525,3392.0,16,73080909.0,ZFHX3,0.0,0.0,0.0,3382,0.0,0.0,8014,813
31920,cg09306186,3392.0,16,73081722.0,ZFHX3,0.0,0.0,0.0,3382,0.0,0.0,8014,680
31921,cg20631181,3392.0,16,73082402.0,ZFHX3,0.0,0.0,0.0,3382,0.0,0.0,8014,101
31922,cg08767708,3392.0,16,73082503.0,ZFHX3,0.0,0.0,0.0,3382,0.0,0.0,8014,8088
31923,cg10092685,3392.0,16,73090591.0,ZFHX3,0.0,0.0,0.0,3382,0.0,0.0,8014,974
31924,cg07464477,3392.0,16,73091565.0,ZFHX3,0.0,0.0,0.0,3382,0.0,0.0,8014,2087
31926,cg01433152,3393.0,16,75032171.0,ZNRF1,0.0,0.0,0.0,3382,0.0,0.0,8014,2429
31927,cg00835031,3393.0,16,75034600.0,ZNRF1,0.0,0.0,0.0,3382,0.0,0.0,8014,668
31928,cg01784525,3393.0,16,75035268.0,ZNRF1,0.0,0.0,0.0,3382,0.0,0.0,8014,689
31929,cg21489364,3393.0,16,75035957.0,ZNRF1,0.0,0.0,0.0,3382,0.0,0.0,8014,361
31930,cg00528616,3393.0,16,75036318.0,ZNRF1,0.0,0.0,0.0,3382,0.0,0.0,8014,14443
31931,cg11271052,3393.0,16,75050761.0,ZNRF1,0.0,0.0,0.0,3382,0.0,0.0,8014,26298
31932,cg10766007,3393.0,16,75077059.0,ZNRF1,0.0,0.0,0.0,3382,0.0,0.0,8014,1941
31933,cg08761535,3393.0,16,75079000.0,ZNRF1,0.0,0.0,0.0,3382,0.0,0.0,8014,17992
31934,cg02119598,3393.0,16,75096992.0,ZNRF1,0.0,0.0,0.0,3382,0.0,0.0,8014,45
31935,cg27641961,3393.0,16,75097037.0,ZNRF1,0.0,0.0,0.0,3382,0.0,0.0,8014,2718
